"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Digitonthophagus gazella","Onthophagus sagittarius","Liatongus militaris","Onitis alexis","Onitis viridulus","Euoniticellus intermedius","Sisyphus spinipes","Sisyphus rubrus","Copris elphenor","Onthophagus nigriventris","Onthophagus binodis","Onitis caffer","Onitis pecuarius","Euoniticellus africanus","Onitis vanderkelleni","Onthophagus obliquus"
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Moura_2002-02-07_b","Moura_2002-02-07",2002-02-07,2002-02-08,"2002-02-07/2002-02-08",38,39,2002,2,7,"2002-02-07 2002-02-08","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Moura","Moura 2","Australia","AUS","Queensland","Banana","8 km W Rhydding",-24.7648335,149.6369934,"EPSG:4326",55,0.000166666666666667,"24 45.89 S","149 38.22 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",360,0,340,1,1,265,110,370,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Moura_2002-03-05_a","Moura_2002-03-05",2002-03-05,2002-03-06,"2002-03-05/2002-03-06",64,65,2002,3,5,"2002-03-05 2002-03-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Moura","Moura 1","Australia","AUS","Queensland","Banana","7 km NW Rhydding",-24.7991657,149.6119995,"EPSG:4326",55,0.000166666666666667,"24 47.95 S","149 36.72 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",108,0,804,0,0,448,54,240,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Moura_2002-03-05_b","Moura_2002-03-05",2002-03-05,2002-03-06,"2002-03-05/2002-03-06",64,65,2002,3,5,"2002-03-05 2002-03-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Moura","Moura 2","Australia","AUS","Queensland","Banana","8 km W Rhydding",-24.7648335,149.6369934,"EPSG:4326",55,0.000166666666666667,"24 45.89 S","149 38.22 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",15,0,487,1,1,203,15,88,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Moura_2002-04-04_a","Moura_2002-04-04",2002-04-04,2002-04-05,"2002-04-04/2002-04-05",94,95,2002,4,4,"2002-04-04 2002-04-05","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Moura","Moura 1","Australia","AUS","Queensland","Banana","7 km NW Rhydding",-24.7991657,149.6119995,"EPSG:4326",55,0.000166666666666667,"24 47.95 S","149 36.72 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",70,0,2295,0,2,520,135,890,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Moura_2002-04-04_b","Moura_2002-04-04",2002-04-04,2002-04-05,"2002-04-04/2002-04-05",94,95,2002,4,4,"2002-04-04 2002-04-05","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Moura","Moura 2","Australia","AUS","Queensland","Banana","8 km W Rhydding",-24.7648335,149.6369934,"EPSG:4326",55,0.000166666666666667,"24 45.89 S","149 38.22 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",3,0,10,0,0,6,12,21,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Moura_2002-05-08_a","Moura_2002-05-08",2002-05-08,2002-05-09,"2002-05-08/2002-05-09",128,129,2002,5,8,"2002-05-08 2002-05-09","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Moura","Moura 1","Australia","AUS","Queensland","Banana","7 km NW Rhydding",-24.7991657,149.6119995,"EPSG:4326",55,0.000166666666666667,"24 47.95 S","149 36.72 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",14,0,17,0,2,659,34,250,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Moura_2002-05-08_b","Moura_2002-05-08",2002-05-08,2002-05-09,"2002-05-08/2002-05-09",128,129,2002,5,8,"2002-05-08 2002-05-09","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Moura","Moura 2","Australia","AUS","Queensland","Banana","8 km W Rhydding",-24.7648335,149.6369934,"EPSG:4326",55,0.000166666666666667,"24 45.89 S","149 38.22 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",755,0,90,0,0,910,100,705,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-02-28_a","Maleny_2001-02-28",2001-02-28,2001-03-01,"2001-02-28/2001-03-01",59,60,2001,2,28,"2001-02-28 2001-03-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-02-28_b","Maleny_2001-02-28",2001-02-28,2001-03-01,"2001-02-28/2001-03-01",59,60,2001,2,28,"2001-02-28 2001-03-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-03-22_a","Maleny_2001-03-22",2001-03-22,2001-03-23,"2001-03-22/2001-03-23",81,82,2001,3,22,"2001-03-22 2001-03-23","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",6,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-03-22_b","Maleny_2001-03-22",2001-03-22,2001-03-23,"2001-03-22/2001-03-23",81,82,2001,3,22,"2001-03-22 2001-03-23","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-04-19_a","Maleny_2001-04-19",2001-04-19,2001-04-20,"2001-04-19/2001-04-20",109,110,2001,4,19,"2001-04-19 2001-04-20","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",5,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-04-19_b","Maleny_2001-04-19",2001-04-19,2001-04-20,"2001-04-19/2001-04-20",109,110,2001,4,19,"2001-04-19 2001-04-20","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-05-24_a","Maleny_2001-05-24",2001-05-24,2001-05-25,"2001-05-24/2001-05-25",144,145,2001,5,24,"2001-05-24 2001-05-25","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-05-24_b","Maleny_2001-05-24",2001-05-24,2001-05-25,"2001-05-24/2001-05-25",144,145,2001,5,24,"2001-05-24 2001-05-25","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-06-25_a","Maleny_2001-06-25",2001-06-25,2001-06-26,"2001-06-25/2001-06-26",176,177,2001,6,25,"2001-06-25 2001-06-26","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-06-25_b","Maleny_2001-06-25",2001-06-25,2001-06-26,"2001-06-25/2001-06-26",176,177,2001,6,25,"2001-06-25 2001-06-26","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-07-27_a","Maleny_2001-07-27",2001-07-27,2001-07-28,"2001-07-27/2001-07-28",208,209,2001,7,27,"2001-07-27 2001-07-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-07-27_b","Maleny_2001-07-27",2001-07-27,2001-07-28,"2001-07-27/2001-07-28",208,209,2001,7,27,"2001-07-27 2001-07-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-08-25_a","Maleny_2001-08-25",2001-08-25,2001-08-26,"2001-08-25/2001-08-26",237,238,2001,8,25,"2001-08-25 2001-08-26","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-08-25_b","Maleny_2001-08-25",2001-08-25,2001-08-26,"2001-08-25/2001-08-26",237,238,2001,8,25,"2001-08-25 2001-08-26","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-09-26_a","Maleny_2001-09-26",2001-09-26,2001-09-27,"2001-09-26/2001-09-27",269,270,2001,9,26,"2001-09-26 2001-09-27","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-09-26_b","Maleny_2001-09-26",2001-09-26,2001-09-27,"2001-09-26/2001-09-27",269,270,2001,9,26,"2001-09-26 2001-09-27","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-10-27_a","Maleny_2001-10-27",2001-10-27,2001-10-28,"2001-10-27/2001-10-28",300,301,2001,10,27,"2001-10-27 2001-10-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-10-27_b","Maleny_2001-10-27",2001-10-27,2001-10-28,"2001-10-27/2001-10-28",300,301,2001,10,27,"2001-10-27 2001-10-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-11-28_a","Maleny_2001-11-28",2001-11-28,2001-11-29,"2001-11-28/2001-11-29",332,333,2001,11,28,"2001-11-28 2001-11-29","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-11-28_b","Maleny_2001-11-28",2001-11-28,2001-11-29,"2001-11-28/2001-11-29",332,333,2001,11,28,"2001-11-28 2001-11-29","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-12-31_a","Maleny_2001-12-31",2001-12-31,2002-01-01,"2001-12-31/2002-01-01",365,1,2001,12,31,"2001-12-31 2002-01-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",1,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2001-12-31_b","Maleny_2001-12-31",2001-12-31,2002-01-01,"2001-12-31/2002-01-01",365,1,2001,12,31,"2001-12-31 2002-01-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-01-07_a","Maleny_2002-01-07",2002-01-07,2002-01-08,"2002-01-07/2002-01-08",7,8,2002,1,7,"2002-01-07 2002-01-08","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-01-07_b","Maleny_2002-01-07",2002-01-07,2002-01-08,"2002-01-07/2002-01-08",7,8,2002,1,7,"2002-01-07 2002-01-08","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-01-27_a","Maleny_2002-01-27",2002-01-27,2002-01-28,"2002-01-27/2002-01-28",27,28,2002,1,27,"2002-01-27 2002-01-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",17,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-01-27_b","Maleny_2002-01-27",2002-01-27,2002-01-28,"2002-01-27/2002-01-28",27,28,2002,1,27,"2002-01-27 2002-01-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-02-27_a","Maleny_2002-02-27",2002-02-27,2002-02-28,"2002-02-27/2002-02-28",58,59,2002,2,27,"2002-02-27 2002-02-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",50,23,12,0,0,10,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-02-27_b","Maleny_2002-02-27",2002-02-27,2002-02-28,"2002-02-27/2002-02-28",58,59,2002,2,27,"2002-02-27 2002-02-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",150,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0
