"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventRemarks","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Onthophagus taurus","Euoniticellus fulvus","Euoniticellus pallipes","Onitis aygulus","Onthophagus binodis","Onitis alexis","Euoniticellus intermedius","Bubas bison","Onthophagus ferox","Onthophagus vermiculatus","Copris hispanus"
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Vasse_2013-02-20_b","Vasse_2013-02-20",2013-02-20,2013-02-21,"2013-02-20/2013-02-21",51,52,2013,2,20,"2013-02-20 2013-02-21","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Vasse","Vasse Trap 2","Australia","AUS","Western Australia","Busselton","3 km SSW Chapman Hill",-33.7504,115.337179,"EPSG:4326",31,1e-05,-33.7504,115.337179,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",107,0,2,1,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Manjimup_2014-02-17_a","Manjimup_2014-02-17",2014-02-17,2014-02-18,"2014-02-17/2014-02-18",48,49,2014,2,17,"2014-02-17 2014-02-18","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Manjimup","Manjimup Trap 1","Australia","AUS","Western Australia","Manjimup","2 km NNW Jardee",-34.322199,116.087979,"EPSG:4326",31,1e-05,-34.322199,116.087979,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",613,69,0,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Manjimup_2014-02-17_b","Manjimup_2014-02-17",2014-02-17,2014-02-18,"2014-02-17/2014-02-18",48,49,2014,2,17,"2014-02-17 2014-02-18","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Manjimup","Manjimup Trap 2","Australia","AUS","Western Australia","Manjimup","2 km NNW Jardee",-34.322194,116.087985,"EPSG:4326",31,1e-05,-34.322194,116.087985,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",464,68,0,1,3,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Gnowangerup_2012-05-16_a","Gnowangerup_2012-05-16",2012-05-16,2012-05-16,"2012-05-16",137,137,2012,5,16,"2012-05-16","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Gnowangerup",,"Australia","AUS","Western Australia","Gnowangerup","3 km NNW Gnowangerup",-33.967941,118.024692,"EPSG:4326",501,1e-05,-33.967941,118.024692,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,1,0,0,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Yeriminup Rd_2012-05-15_a","Yeriminup Rd_2012-05-15",2012-05-15,2012-05-15,"2012-05-15",136,136,2012,5,15,"2012-05-15","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Yeriminup Rd",,"Australia","AUS","Western Australia","Cranbrook","12 km NNE Ryansbrook",-34.196058,117.069696,"EPSG:4326",501,1e-05,-34.196058,117.069696,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,1,0,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Albany Highway Cranbrook_2012-05-15_a","Albany Highway Cranbrook_2012-05-15",2012-05-15,2012-05-15,"2012-05-15",136,136,2012,5,15,"2012-05-15","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Albany Highway Cranbrook",,"Australia","AUS","Western Australia","Cranbrook","9 km NW Cranbrook",-34.296711,117.513051,"EPSG:4326",501,1e-05,-34.296711,117.513051,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,2,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Chester Pass road_2012-05-16_a","Chester Pass road_2012-05-16",2012-05-16,2012-05-16,"2012-05-16",137,137,2012,5,16,"2012-05-16","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Chester Pass road",,"Australia","AUS","Western Australia","Plantagenet","7 km W Porongurup",-34.674047,117.951261,"EPSG:4326",501,1e-05,-34.674047,117.951261,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,1,0,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams South_2012-05-16_a","Williams South_2012-05-16",2012-05-16,2012-05-16,"2012-05-16",137,137,2012,5,16,"2012-05-16","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams South",,"Australia","AUS","Western Australia","Williams","5 km SW Dardadine",-33.202417,116.814753,"EPSG:4326",501,1e-05,-33.202417,116.814753,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,1,0,0,0,5,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams North_2012-05-16_a","Williams North_2012-05-16",2012-05-16,2012-05-16,"2012-05-16",137,137,2012,5,16,"2012-05-16","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams North",,"Australia","AUS","Western Australia","Williams","8 km ESE Williams",-32.982673,116.818891,"EPSG:4326",501,1e-05,-32.982673,116.818891,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,1,0,0,2,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams_2012-05-15_a","Williams_2012-05-15",2012-05-15,2012-05-15,"2012-05-15",136,136,2012,5,15,"2012-05-15","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams",,"Australia","AUS","Western Australia","Williams","7 km NW Williams",-33.063829,116.936622,"EPSG:4326",501,1e-05,-33.063829,116.936622,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,0,0,0,2
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Bindoon_2012-05-31_a","Bindoon_2012-05-31",2012-05-31,2012-05-31,"2012-05-31",152,152,2012,5,31,"2012-05-31","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Bindoon",,"Australia","AUS","Western Australia","Chittering","7 km W Mooliabeenee",-31.290336,116.137991,"EPSG:4326",501,1e-05,-31.290336,116.137991,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,4,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Gingin South_2012-05-30_a","Gingin South_2012-05-30",2012-05-30,2012-05-30,"2012-05-30",151,151,2012,5,30,"2012-05-30","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Gingin South",,"Australia","AUS","Western Australia","Gingin","2 km NE Lennard Brook",-31.399291,115.913436,"EPSG:4326",501,1e-05,-31.399291,115.913436,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,1,0,1,3,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Gingin Cheriton Rd_2012-05-30_a","Gingin Cheriton Rd_2012-05-30",2012-05-30,2012-05-30,"2012-05-30",151,151,2012,5,30,"2012-05-30","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Gingin Cheriton Rd",,"Australia","AUS","Western Australia","Gingin","1 km NNW Ginginup",-31.327545,115.91276,"EPSG:4326",501,1e-05,-31.327545,115.91276,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,1,0,1,0,1,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","New Norcia North_2012-05-31_a","New Norcia North_2012-05-31",2012-05-31,2012-05-31,"2012-05-31",152,152,2012,5,31,"2012-05-31","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","New Norcia North",,"Australia","AUS","Western Australia","Victoria Plains","3 km NNE Glentromie",-30.908194,116.23597,"EPSG:4326",501,1e-05,-30.908194,116.23597,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,1,0,0,0,3,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Coorow West_2012-05-31_a","Coorow West_2012-05-31",2012-05-31,2012-05-31,"2012-05-31",152,152,2012,5,31,"2012-05-31","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Coorow West",,"Australia","AUS","Western Australia","Coorow","2 km N Eganu",-30.034809,115.752374,"EPSG:4326",501,1e-05,-30.034809,115.752374,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Brookton West_2012-06-06_a","Brookton West_2012-06-06",2012-06-06,2012-06-06,"2012-06-06",158,158,2012,6,6,"2012-06-06","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Brookton West",,"Australia","AUS","Western Australia","Beverley","10 km ESE Westdale",-32.274798,116.528121,"EPSG:4326",501,1e-05,-32.274798,116.528121,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,5,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Tammin North_2012-06-06_a","Tammin North_2012-06-06",2012-06-06,2012-06-06,"2012-06-06",158,158,2012,6,6,"2012-06-06","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Tammin North",,"Australia","AUS","Western Australia","Tammin","5 km NNE North Tammin",-31.536063,117.476139,"EPSG:4326",501,1e-05,-31.536063,117.476139,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Karlgarin_2012-06-07_a","Karlgarin_2012-06-07",2012-06-07,2012-06-07,"2012-06-07",159,159,2012,6,7,"2012-06-07","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Karlgarin",,"Australia","AUS","Western Australia","Kondinin","10 km NNE Karlgarin",-32.496331,118.638399,"EPSG:4326",501,1e-05,-32.496331,118.638399,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,2,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Hyden_2012-06-07_a","Hyden_2012-06-07",2012-06-07,2012-06-07,"2012-06-07",159,159,2012,6,7,"2012-06-07","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Hyden",,"Australia","AUS","Western Australia","Kondinin","7 km ESE Hyden",-32.364339,119.019551,"EPSG:4326",501,1e-05,-32.364339,119.019551,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,2,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams_2012-06-13_a","Williams_2012-06-13",2012-06-13,2012-06-13,"2012-06-13",165,165,2012,6,13,"2012-06-13","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams",,"Australia","AUS","Western Australia","Williams","7 km NW Williams",-33.063829,116.936622,"EPSG:4326",501,1e-05,-33.063829,116.936622,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,3,0,0,2
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","New Norcia North_2012-06-20_a","New Norcia North_2012-06-20",2012-06-20,2012-06-20,"2012-06-20",172,172,2012,6,20,"2012-06-20","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","New Norcia North",,"Australia","AUS","Western Australia","Victoria Plains","3 km NNE Glentromie",-30.908194,116.23597,"EPSG:4326",501,1e-05,-30.908194,116.23597,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,5,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams Albany Highway SW_2012-06-19_a","Williams Albany Highway SW_2012-06-19",2012-06-19,2012-06-19,"2012-06-19",171,171,2012,6,19,"2012-06-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams Albany Highway SW",,"Australia","AUS","Western Australia","Williams","5 km N Williams",-33.057342,116.90179,"EPSG:4326",501,1e-05,-33.057342,116.90179,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,3,0,0,3
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams Albany Highway SE_2012-06-19_a","Williams Albany Highway SE_2012-06-19",2012-06-19,2012-06-19,"2012-06-19",171,171,2012,6,19,"2012-06-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams Albany Highway SE",,"Australia","AUS","Western Australia","Williams","11 km NNW Williams",-33.10333,116.937563,"EPSG:4326",501,1e-05,-33.10333,116.937563,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,2,0,0,3
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams South_2012-06-19_a","Williams South_2012-06-19",2012-06-19,2012-06-19,"2012-06-19",171,171,2012,6,19,"2012-06-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams South",,"Australia","AUS","Western Australia","Williams","5 km SW Dardadine",-33.202417,116.814753,"EPSG:4326",501,1e-05,-33.202417,116.814753,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,4,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams West_2012-06-19_a","Williams West_2012-06-19",2012-06-19,2012-06-19,"2012-06-19",171,171,2012,6,19,"2012-06-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams West",,"Australia","AUS","Western Australia","Williams","8 km NE Williams",-33.064627,116.82659,"EPSG:4326",501,1e-05,-33.064627,116.82659,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,5,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Eneabba_2012-06-27_a","Eneabba_2012-06-27",2012-06-27,2012-06-27,"2012-06-27",179,179,2012,6,27,"2012-06-27","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Eneabba",,"Australia","AUS","Western Australia","Carnamah","1 km SE Eneabba",-29.813834,115.263547,"EPSG:4326",501,1e-05,-29.813834,115.263547,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,5,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","West Moora_2012-06-27_a","West Moora_2012-06-27",2012-06-27,2012-06-27,"2012-06-27",179,179,2012,6,27,"2012-06-27","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","West Moora",,"Australia","AUS","Western Australia","Moora","5 km NE Moora",-30.623754,115.937212,"EPSG:4326",501,1e-05,-30.623754,115.937212,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,4,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Catholic Agricultural College Bindoon_2012-06-27_a","Catholic Agricultural College Bindoon_2012-06-27",2012-06-27,2012-06-27,"2012-06-27",179,179,2012,6,27,"2012-06-27","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Catholic Agricultural College Bindoon",,"Australia","AUS","Western Australia","Chittering","11 km E Bindoon Training Area",-31.300741,116.183064,"EPSG:4326",501,1e-05,-31.300741,116.183064,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,5,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Boyup Brook_a_2012-07-05_a","Boyup Brook_a_2012-07-05",2012-07-05,2012-07-05,"2012-07-05",187,187,2012,7,5,"2012-07-05","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Boyup Brook_a",,"Australia","AUS","Western Australia","Boyup Brook","8 km SSE Dinninup",-33.671747,116.481042,"EPSG:4326",501,1e-05,-33.671747,116.481042,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,3,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Yeriminup Rd_2012-07-10_a","Yeriminup Rd_2012-07-10",2012-07-10,2012-07-10,"2012-07-10",192,192,2012,7,10,"2012-07-10","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Yeriminup Rd",,"Australia","AUS","Western Australia","Cranbrook","12 km NNE Ryansbrook",-34.196058,117.069696,"EPSG:4326",501,1e-05,-34.196058,117.069696,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,4,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Denmark Albany Road_2012-07-11_a","Denmark Albany Road_2012-07-11",2012-07-11,2012-07-11,"2012-07-11",193,193,2012,7,11,"2012-07-11","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Denmark Albany Road",,"Australia","AUS","Western Australia","Albany","4 km SW Torbay",-34.991913,117.670106,"EPSG:4326",501,1e-05,-34.991913,117.670106,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,2,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","West Moora_2012-09-25_a","West Moora_2012-09-25",2012-09-25,2012-09-25,"2012-09-25",269,269,2012,9,25,"2012-09-25","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","West Moora",,"Australia","AUS","Western Australia","Moora","5 km NE Moora",-30.623754,115.937212,"EPSG:4326",501,1e-05,-30.623754,115.937212,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,3,2,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","south New Norcia_2012-09-25_a","south New Norcia_2012-09-25",2012-09-25,2012-09-25,"2012-09-25",269,269,2012,9,25,"2012-09-25","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","south New Norcia",,"Australia","AUS","Western Australia","Victoria Plains","7 km NNW New Norcia",-31.009798,116.210129,"EPSG:4326",501,1e-05,-31.009798,116.210129,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,0,0,2,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Brunswick_2013-02-28_a","Brunswick_2013-02-28",2013-02-28,2013-02-28,"2013-02-28",59,59,2013,2,28,"2013-02-28","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Brunswick",,"Australia","AUS","Western Australia","Harvey","2 km SSW Roelands",-33.274109,115.831667,"EPSG:4326",501,1e-05,-33.274109,115.831667,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",2,2,1,1,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Collie_2013-03-01_a","Collie_2013-03-01",2013-03-01,2013-03-01,"2013-03-01",60,60,2013,3,1,"2013-03-01","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Collie",,"Australia","AUS","Western Australia","Collie","2 km NE Allanson",-33.337049,116.076891,"EPSG:4326",501,1e-05,-33.337049,116.076891,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",4,2,2,2,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Serpentine_2013-02-28_a","Serpentine_2013-02-28",2013-02-28,2013-02-28,"2013-02-28",59,59,2013,2,28,"2013-02-28","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Serpentine",,"Australia","AUS","Western Australia","Serpentine-Jarrahdale","1 km SSW Keysbrook",-32.421863,115.987531,"EPSG:4326",501,1e-05,-32.421863,115.987531,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",2,0,1,1,0,2,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Romilly Hills_2012-10-17_a","Romilly Hills_2012-10-17",2012-10-17,2012-10-17,"2012-10-17",291,291,2012,10,17,"2012-10-17","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Romilly Hills",,"Australia","AUS","Western Australia","Beverley","4 km NNE Westdale",-32.339333,116.598059,"EPSG:4326",501,1e-05,-32.339333,116.598059,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",3,0,2,0,0,0,0,4,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Greenhills_2012-10-17_a","Greenhills_2012-10-17",2012-10-17,2012-10-17,"2012-10-17",291,291,2012,10,17,"2012-10-17","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Greenhills",,"Australia","AUS","Western Australia","York","4 km SW Mount Hardey",-31.896523,116.879979,"EPSG:4326",501,1e-05,-31.896523,116.879979,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",1,0,3,0,0,0,0,2,0,0,0
